src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
102.132.104.21,10.10.0.133,443,41628,6,2024-03-19 12:41:16,1921256.0,447.62384606736424,3.643449909850639,3.122957065586262,0.520492844264377,6,1,580,280,222.0,66.0,96.66666666666667,56.22178304615471,280.0,280.0,280.0,0.0,280,66,122.85714285714286,82.6134346933762,6824.979591836735,120,20,0,1,320209.3333333333,715784.0,788.0,303474.71426389966,1921256.0,724599.0,788.0,384251.2,297375.1383423974,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.16666666666666666,122.85714285714286,65535,256,0.0,0.0,0.0,0.0,706969.0,8815.0,471037.0,326864.0135224433,0.0,0.0,0.0,0.0,0.0,0.0,96.66666666666667,280.0,0,6,1,580,280
10.10.1.44,102.132.104.63,36183,443,17,2024-03-19 12:41:16,77649.0,1841.620626151013,25.756931834279904,12.878465917139952,12.878465917139952,1,1,72,71,72.0,72.0,72.0,0.0,71.0,71.0,71.0,0.0,72,71,71.5,0.5,0.25,8,8,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,71.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,71.0,0,1,1,72,71
10.10.253.173,20.204.244.192,40236,443,6,2024-03-19 12:41:17,443204.0,284.2934630553876,4.512594651672819,2.2562973258364094,2.2562973258364094,1,1,66,60,66.0,66.0,66.0,0.0,60.0,60.0,60.0,0.0,66,60,63.0,3.0,9.0,20,20,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,60.0,0,1,1,66,60
10.10.1.44,8.8.4.4,47702,53,17,2024-03-19 12:41:17,94919.0,2402.0480620318376,21.070597035366998,10.535298517683499,10.535298517683499,1,1,86,142,86.0,86.0,86.0,0.0,142.0,142.0,142.0,0.0,142,86,114.0,28.0,784.0,8,8,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,114.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,142.0,0,1,1,86,142
172.217.170.202,10.10.1.44,443,53856,6,2024-03-19 12:41:17,2022288.9999999998,5793.92955210655,14.340185799359045,6.922848316931953,7.417337482427092,14,15,7359,4358,1466.0,66.0,525.6428571428571,606.947233190457,1466.0,66.0,290.53333333333336,468.90480436390885,1466,66,404.0344827586207,552.6033361162431,305370.4470868016,280,300,0,9,72224.60714285714,445503.0,2.0,122692.34048317165,1696705.0,445503.0,3.0,130515.76923076923,176449.37148051793,1956384.0,752142.0,2.0,139741.7142857143,216839.85155620807,0,0,0,0,1,0,0,0,0,0,0,1.0714285714285714,404.0344827586207,65535,344,445412.0,7410.0,194845.14285714287,146878.7162130993,430416.0,7323.0,168724.3,131985.25887995976,3203.5,4.5,0.0,0.0,33495.92475833477,0.0,525.6428571428571,290.53333333333336,0,14,15,7359,4358
10.10.1.44,8.8.4.4,22661,53,17,2024-03-19 12:41:17,45278.0,4284.6415477715445,44.17156234816026,22.08578117408013,22.08578117408013,1,1,89,105,89.0,89.0,89.0,0.0,105.0,105.0,105.0,0.0,105,89,97.0,8.0,64.0,8,8,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,97.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,105.0,0,1,1,89,105
10.10.0.1,255.255.255.255,5678,5678,17,2024-03-19 12:41:17,0.0,0,0,0,0,1,0,172,0,172.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,172,172,172.0,0.0,0.0,8,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0,1,0,172,0
10.10.0.133,41.90.2.163,33336,443,6,2024-03-19 12:41:18,0.0,0,0,0,0,0,1,0,60,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60,60,60.0,0.0,0.0,0,20,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0,1,0,60
10.10.1.44,8.8.4.4,41807,53,17,2024-03-19 12:41:18,125753.0,2298.1559088053564,15.904193140521498,7.952096570260749,7.952096570260749,1,1,88,201,88.0,88.0,88.0,0.0,201.0,201.0,201.0,0.0,201,88,144.5,56.5,3192.25,8,8,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,144.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,201.0,0,1,1,88,201
149.154.167.92,10.10.1.44,443,58592,6,2024-03-19 12:41:19,2783677.0,88806.99880050738,104.17875349762203,64.66267458473092,39.51607891289112,180,110,225770,21440,1294.0,66.0,1254.2777777777778,214.09494403588428,1294.0,54.0,194.9090909090909,339.856347873749,1294,54,852.448275862069,580.0691389354404,336480.2059453032,3600,2200,0,176,9632.100346020761,1072530.0,1.0,70134.72724011476,2737677.0,1104633.0,84.0,15294.284916201117,95714.78844262859,2773344.0,1294908.0,1.0,25443.522935779816,132314.77699820354,0,0,0,0,1,0,0,0,0,0,0,0.6111111111111112,852.448275862069,65535,0,1072352.0,4945.0,146942.35294117648,250887.90006012906,1040427.0,5321.0,115607.5,219185.24119581634,42734.4,34.8,5466.0,5.5,852012.6801842216,179566.3600525624,1254.2777777777778,194.9090909090909,0,180,110,225770,21440
10.10.1.44,149.154.166.120,48012,443,6,2024-03-19 12:41:19,391128.0,1349.9417070626496,20.453662228221965,15.340246671166474,5.113415557055491,6,2,396,132,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,120,40,0,0,55875.42857142857,200241.0,718.0,85703.45655282546,391128.0,200241.0,718.0,78225.6,94398.21321741212,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,66.0,270,2090,177851.0,956.0,89403.5,88447.5,196022.0,181114.0,188568.0,7454.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,6,2,396,132
10.10.1.44,54.169.37.170,37888,443,6,2024-03-19 12:41:19,924971.0,15141.01523182889,41.082369068868104,28.108989362909757,12.973379705958349,26,12,4689,9316,583.0,66.0,180.34615384615384,191.14713267888942,1514.0,66.0,776.3333333333334,637.2446329489344,1514,66,368.55263157894734,479.5645336831729,229982.14196675908,520,240,0,8,24999.216216216217,246907.0,1.0,61700.86355396172,924971.0,288677.0,1.0,36998.84,85294.14147791394,700219.0,351882.0,2.0,63656.27272727273,118807.37648593658,0,0,0,0,1,0,0,0,0,0,0,0.46153846153846156,368.55263157894734,256,114,200129.0,112.0,130935.0,78275.15609374408,244649.0,145101.0,192605.75,35870.18482929102,0.0,0.0,7944.0,7.0,0.0,6139103.554868625,180.34615384615384,776.3333333333334,0,26,12,4689,9316
8.8.4.4,10.10.1.44,53,2321,17,2024-03-19 12:41:19,0.0,0,0,0,0,1,0,240,0,240.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,240,240,240.0,0.0,0.0,8,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,240.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0,1,0,240,0
10.10.1.44,8.8.4.4,11052,53,17,2024-03-19 12:41:19,105475.0,1839.2984119459588,18.961839298411945,9.480919649205973,9.480919649205973,1,1,89,105,89.0,89.0,89.0,0.0,105.0,105.0,105.0,0.0,105,89,97.0,8.0,64.0,8,8,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,97.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,105.0,0,1,1,89,105
10.10.1.44,172.217.170.195,46026,443,6,2024-03-19 12:41:19,2138437.0,5188.368888117817,27.122613385383808,21.043406936935714,6.079206448448095,45,13,4091,7004,583.0,66.0,90.91111111111111,91.02425127946756,1466.0,66.0,538.7692307692307,568.9437114034763,1466,66,191.29310344827587,337.43362098808007,113861.44857312726,900,260,0,4,37516.43859649123,602326.0,1.0,113354.12046759954,2138437.0,602326.0,1.0,48600.84090909091,140160.91444494386,2084458.0,1304195.0,4.0,173704.83333333334,357243.26424880134,0,0,0,0,1,0,0,0,0,0,0,0.28888888888888886,191.29310344827587,65535,265,602220.0,36740.0,257940.0,189675.90787973048,468836.0,16609.0,163301.875,146013.96035434207,0.0,0.0,4326.0,4.0,0.0,11852054.794520548,90.91111111111111,538.7692307692307,0,45,13,4091,7004
10.10.1.44,8.8.4.4,35834,53,17,2024-03-19 12:41:19,174124.0,1263.4674140267855,11.486067400243504,5.743033700121752,5.743033700121752,1,1,78,142,78.0,78.0,78.0,0.0,142.0,142.0,142.0,0.0,142,78,110.0,32.0,1024.0,8,8,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,110.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,142.0,0,1,1,78,142
10.10.1.44,172.217.170.202,53747,443,17,2024-03-19 12:41:19,2088901.0,23396.992006801665,55.05287229983614,35.904047152067044,19.14882514776909,75,40,11220,37654,1292.0,75.0,149.6,254.02907970020547,1292.0,66.0,941.35,527.6597175263619,1292,66,424.9913043478261,530.2163544564438,281129.3825330812,600,320,0,75,18323.69298245614,490256.0,1.0,66389.86841763587,2088901.0,717240.0,1.0,28228.391891891893,98692.44945157571,1944039.0,841771.0,1.0,49847.153846153844,159760.21382950174,0,0,0,0,1,0,0,0,0,0,0,0.5333333333333333,424.9913043478261,0,0,490254.0,6551.0,110707.53846153847,133227.75543038227,350017.0,6178.0,86603.83333333333,88035.85557427409,2160.6666666666665,23.666666666666668,11158.0,12.666666666666666,8979.456134761107,156871.38271199944,149.6,941.35,0,75,40,11220,37654
10.10.1.44,172.217.170.202,53868,443,6,2024-03-19 12:41:20,1814103.0,5091.22139150864,12.678442183271843,6.614839399967918,6.063602783303925,12,11,2026,7210,636.0,66.0,168.83333333333334,209.87847012550435,1466.0,66.0,655.4545454545455,589.8592071821213,1466,66,401.5652173913044,498.4710384580778,248473.3761814745,240,220,0,3,82459.22727272728,1015399.0,2.0,219799.88785089616,1814103.0,1015398.9999999999,2.0,164918.45454545456,293432.0708144046,1453438.0,1108332.0,88.0,145343.8,326265.2925586171,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,401.5652173913044,65535,254,1014026.0000000001,16249.0,319457.6,368590.2744743003,1015194.0,12986.0,282265.5,347617.92937349575,0.0,0.0,5496.0,5.0,0.0,188794.6137198997,168.83333333333334,655.4545454545455,0,12,11,2026,7210
10.10.1.44,172.217.170.202,53870,443,6,2024-03-19 12:41:20,1692424.0,6199.392114505586,17.72605446389321,11.2265011604657,6.49955330342751,19,11,3921,6571,583.0,66.0,206.3684210526316,225.67121182125857,1466.0,66.0,597.3636363636364,612.3674287293495,1466,66,349.73333333333335,453.04892549137435,205253.32888888885,380,220,0,6,58359.44827586207,756893.0,1.0,144097.93502399107,1692424.0,771155.0,1.0,94023.55555555556,208566.1462494765,812949.0,299027.0,89.0,81294.9,102587.02596571362,0,0,0,0,1,0,0,0,0,0,0,0.5789473684210527,349.73333333333335,65535,261,756589.0,13037.0,202006.16666666666,255790.99308642375,756893.0,12950.0,166827.375,227378.0662294285,2585.0,5.0,4849.0,4.0,14948.417838638046,9997938.144329896,206.3684210526316,597.3636363636364,0,19,11,3921,6571
74.125.133.188,10.10.3.73,5228,47744,6,2024-03-19 12:41:21,0.0,0,0,0,0,1,0,438,0,438.0,438.0,438.0,0.0,0.0,0.0,0.0,0.0,438,438,438.0,0.0,0.0,20,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,438.0,269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,0,1,0,438,0
10.10.0.133,199.103.24.2,34036,443,6,2024-03-19 12:40:00,83041105.0,14.318210240579047,0.1806334344900637,0.07225337379602548,0.10838006069403822,6,9,416,773,78.0,66.0,69.33333333333333,4.853406592853679,97.0,66.0,85.88888888888889,12.635439089626223,97,66,79.26666666666667,13.076526891937155,170.9955555555556,120,180,0,0,5931507.5,28128966.0,12406.0,9270223.748073127,83041105.0,74013617.0,12406.0,16608221.0,28743656.13544517,81948530.0,30200901.0,13785.0,10243566.25,11715003.71258127,0,0,0,0,1,0,0,0,0,0,0,1.5,79.26666666666667,65535,40,25619785.0,1060617.0,9635839.0,11312384.855964664,22151668.0,26885.0,5703648.3,6953264.438858068,0.0,0.0,0.0,0.0,0.0,0.0,69.33333333333333,85.88888888888889,0,6,9,416,773
102.132.104.61,10.10.43.229,443,52826,6,2024-03-19 12:40:13,71391348.0,35.67659207107282,0.4202189878807163,0.28014599192047757,0.14007299596023878,20,10,1695,852,143.0,66.0,84.75,29.193963417117587,129.0,66.0,85.2,22.310535627814946,143,66,84.9,27.09532555011411,734.1566666666665,400,200,0,6,2461770.620689655,29623786.0,1636.0,6338229.210859103,71391348.0,29623786.0,9776.0,3757439.3684210526,7533335.195349249,63356936.0,30529753.0,65323.99999999999,7039659.555555556,10026811.516072553,0,0,0,0,1,0,0,0,0,0,0,0.5,84.9,269,376,29587260.0,16815.0,7022140.777777778,9764830.112060092,29363404.0,28975.0,4895414.571428572,8366489.606388833,0.0,0.0,0.0,0.0,0.0,0.0,84.75,85.2,0,20,10,1695,852
8.8.4.4,10.10.3.73,853,58074,6,2024-03-19 12:40:16,85352288.0,162.31550816774825,0.5037943446811877,0.38663286917393475,0.11716147550725295,33,10,12562,1292,1070.0,66.0,380.6666666666667,266.2924647219233,218.0,66.0,129.2,72.63718056202346,1070,66,322.1860465116279,258.71518467620785,66933.54678204433,660,200,0,20,2032197.3333333333,15341922.0,2.0,3806178.3335325667,85352288.0,15341922.0,2.0,2667259.0,4190756.788927046,12045979.0,5857031.0,5.0,1338442.111111111,2100998.9649401675,0,0,0,0,1,0,0,0,0,0,0,0.30303030303030304,322.1860465116279,65535,303,15341755.0,1214.0,3071986.285714286,3966526.1894211024,15341746.0,5152.0,3629316.4375,4281723.834610424,1968.0,4.0,0.0,0.0,7482.51987544342,0.0,380.6666666666667,129.2,0,33,10,12562,1292
10.10.253.173,172.217.170.174,46193,443,17,2024-03-19 12:40:31,116513845.0,215.167562275539,0.806771075145619,0.42913355060937175,0.37763752453624716,50,44,18263,6807,1287.0,71.0,365.26,492.8399257365417,448.0,65.0,154.70454545454547,141.29153927340423,1287,65,266.70212765957444,386.7560072505781,149580.20914440922,400,352,0,50,1252837.0430107526,15538592.0,1.0,3877789.1944948956,116369231.0,15580667.0,81.0,2374882.2653061226,5128272.485663194,116080249.0,17043808.0,1.0,2699540.6744186045,5571926.93541359,0,0,0,0,1,0,0,0,0,0,0,0.88,266.70212765957444,0,0,15538332.0,15966.000000000002,4193389.6666666665,6287518.093366936,15496517.0,5117.0,2834153.375,5510299.025110509,0.0,0.0,0.0,0.0,0.0,0.0,365.26,154.70454545454547,0,50,44,18263,6807
0.0.0.0,255.255.255.255,68,67,17,2024-03-19 12:40:31,118638853.0,126.77128630028142,0.37087344396358923,0.37087344396358923,0.0,44,0,15040,0,358.0,322.0,341.8181818181818,10.249773228694838,0.0,0.0,0.0,0.0,358,322,341.8181818181818,10.249773228694838,105.0578512396694,352,0,0,44,2759043.093023256,19368788.0,13569.0,3798421.6807634346,118638853.0,19368788.0,13569.0,2759043.093023256,3798421.6807634346,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,341.8181818181818,0,0,19335876.0,282181.0,5400745.071428572,4875935.567634547,18513270.0,24883.0,3802280.1818181816,4313063.712191524,2100.0,7.0,0.0,0.0,1583.1934217559424,0.0,341.8181818181818,0.0,0,44,0,15040,0
10.10.0.1,255.255.255.255,67,68,17,2024-03-19 12:40:31,120836594.0,65.09617442543936,0.1903396913024543,0.1903396913024543,0.0,23,0,7866,0,342.0,342.0,342.0,0.0,0.0,0.0,0.0,0.0,342,342,342.0,0.0,0.0,184,0,0,23,5492572.454545454,19010113.0,13322.0,5107609.179617609,120836594.0,19010113.0,13322.0,5492572.454545454,5107609.179617609,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,342.0,0,0,11063014.0,1828527.0,7357980.0,2751931.9044752647,13250317.0,589178.0,6410543.0,3888743.2155537675,0.0,0.0,0.0,0.0,0.0,0.0,342.0,0.0,0,23,0,7866,0
41.90.74.17,10.10.0.133,443,42324,6,2024-03-19 12:40:38,54894574.0,108.00703180609436,0.2732510502768452,0.16395063016610714,0.10930042011073808,9,6,5581,348,1434.0,66.0,620.1111111111111,631.3957104778876,66.0,54.0,58.0,5.656854249492381,1434,54,395.26666666666665,561.2857224464402,315041.66222222237,180,120,0,4,3921041.0,29982499.0,5.0,9400872.064704005,54369587.0,30422366.0,5.0,6796198.375,11775378.314333513,54865084.0,29982499.0,815.0,10973016.8,13453111.552533166,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,395.26666666666665,65535,0,29572122.0,388400.0,17826265.333333332,12575681.013749707,29953009.0,29490.0,10736394.4,13076699.610317959,4967.0,4.0,0.0,0.0,4205757.83234547,0.0,620.1111111111111,58.0,0,9,6,5581,348
192.168.1.94,192.168.1.255,56571,60000,17,2024-03-19 12:40:38,111602419.0,58.95033511773612,0.15232644733265147,0.15232644733265147,0.0,17,0,6579,0,387.0,387.0,387.0,0.0,0.0,0.0,0.0,0.0,387,387,387.0,0.0,0.0,136,0,0,17,6975151.1875,19970382.0,4954038.0,3881182.7395257237,111602419.0,19970382.0,4954038.0,6975151.1875,3881182.7395257237,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,387.0,0,0,15016344.0,1622.0,5074745.2,5426744.929195675,14908511.0,11606.0,3958029.777777778,4529548.418961572,0.0,0.0,0.0,0.0,0.0,0.0,387.0,0.0,0,17,0,6579,0
102.132.104.61,10.10.3.73,443,43886,6,2024-03-19 12:40:53,48831808.0,67.41507502650731,0.3686121963782295,0.3686121963782295,0.0,18,0,3292,0,1299.0,66.0,182.88888888888889,289.21097429786613,0.0,0.0,0.0,0.0,1299,66,182.88888888888889,289.21097429786613,83642.987654321,360,0,0,9,2872459.294117647,23973811.0,3.0,7106733.146988332,48831808.0,23973811.0,3.0,2872459.294117647,7106733.146988332,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,182.88888888888889,65535,0,23972964.0,128105.0,5444388.8,9305456.14035328,23780477.0,21072.0,5293456.0,9049087.008286195,2022.0,7.0,0.0,0.0,5295.869379031815,0.0,182.88888888888889,0.0,0,18,0,3292,0
8.8.4.4,10.10.6.247,853,39130,6,2024-03-19 12:41:04,21246595.0,133.90380905740426,0.42359728700057586,0.42359728700057586,0.0,9,0,2845,0,1070.0,66.0,316.1111111111111,407.5467101911808,0.0,0.0,0.0,0.0,1070,66,316.1111111111111,407.5467101911808,166094.32098765433,180,0,0,3,2655824.375,20492003.0,101.0,6742029.972220605,21246595.0,20492003.0,101.0,2655824.375,6742029.972220605,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,316.1111111111111,65535,0,20491902.0,194348.0,10343125.0,10148777.0,20220556.0,62517.0,5187217.0,8679782.77385451,0.0,0.0,0.0,0.0,0.0,0.0,316.1111111111111,0.0,0,9,0,2845,0
8.8.8.8,10.10.6.247,443,57303,17,2024-03-19 12:41:07,22014466.0,948.9214955293488,1.7261377132654503,1.6352883599356896,0.09084935332976053,36,2,20744,146,1242.0,84.0,576.2222222222222,471.9224342523009,73.0,73.0,73.0,0.0,1242,73,549.7368421052631,472.88023877257405,223615.72022160664,288,16,0,36,594985.5675675676,21684732.0,0.0,3515070.113426708,22011322.0,21684732.0,0.0,628894.9142857143,3611161.4201171612,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.05555555555555555,549.7368421052631,0,0,150481.0,5166.0,49163.5,59678.61919691172,21601875.0,5165.0,3125912.285714286,7542916.083650534,18484.0,34.0,0.0,0.0,56597.47632330742,0.0,576.2222222222222,73.0,0,36,2,20744,146
10.10.0.133,216.58.223.106,60920,443,6,2024-03-19 12:41:08,14413085.0,39.13110898881121,0.5550511913306554,0.2775255956653277,0.2775255956653277,4,4,284,280,78.0,66.0,71.0,5.196152422706632,74.0,66.0,70.0,4.0,78,66,70.5,4.663689526544408,21.75,80,80,0,0,2059012.142857143,12391349.0,67610.0,4226940.298276264,14413085.0,13504786.0,288419.0,4804361.666666667,6153617.054690914,14201197.0,12953260.0,278778.0,4733732.333333333,5818913.574348985,0,0,0,0,1,0,0,0,0,0,0,1.0,70.5,65535,256,0.0,0.0,0.0,0.0,12102930.0,14927.0,3099158.75,5198825.843537817,0.0,0.0,0.0,0.0,0.0,0.0,71.0,70.0,0,4,4,284,280
10.10.0.133,41.90.74.49,43710,443,6,2024-03-19 12:41:09,24154959.0,734.2591639257181,2.0699683241027236,0.9107860626051983,1.1591822614975251,22,28,9741,7995,1374.0,66.0,442.77272727272725,493.6174385289024,1406.0,66.0,285.5357142857143,407.5265532227718,1406,66,354.72,454.208191912035,206305.08159999998,440,560,0,12,492958.3469387755,15566626.0,553.0,2205848.369244346,23605137.0,17273614.0,809.0,1124054.142857143,3675254.8715479295,22396421.0,15566626.0,553.0,829497.074074074,2933919.0125354696,0,0,0,0,1,0,0,0,0,0,0,1.2727272727272727,354.72,65535,89,15338375.0,27517.0,1372521.4,3768330.963542114,15458861.0,5071.0,937186.0,3127771.400268596,4731.0,6.0,3627.0,4.0,13199.487756087081,13707.016768137139,442.77272727272725,285.5357142857143,0,22,28,9741,7995
10.10.0.133,102.132.104.61,37050,80,6,2024-03-19 12:41:10,38679918.0,581.9298789619978,1.6546053691220337,0.31023850671038133,1.3443668624116525,12,52,3657,18852,1446.0,66.0,304.75,436.54154536920464,1446.0,66.0,362.53846153846155,431.87188545190924,1446,66,351.703125,433.3386983529562,187782.42749023438,240,1040,0,4,613966.9523809524,11238085.0,3.0,1912417.7883949694,24516554.0,12271706.0,74876.0,2228777.6363636362,3413298.1657835995,38587398.0,11238085.0,3.0,756615.6470588235,2137494.2079766574,0,0,0,0,1,0,0,0,0,0,0,4.333333333333333,351.703125,65535,297,11234905.0,8773.0,1322875.388888889,2593086.4244511393,10716589.0,7218.0,1126594.7666666666,2559279.386461974,0.0,0.0,2364.2,7.0,0.0,3174.2775302987625,304.75,362.53846153846155,0,12,52,3657,18852
138.113.126.18,10.10.0.133,443,38484,6,2024-03-19 12:41:16,7402881.0,2570.3506513207494,6.348879578099392,4.457723959091062,1.8911556190083294,33,14,18074,954,1514.0,60.0,547.6969696969697,585.04951796892,147.0,54.0,68.14285714285714,32.33939910842311,1514,54,404.8510638297872,537.340890996736,288735.2331371661,660,280,0,27,160932.19565217392,2542931.0,588.0,393972.9019918711,7232552.0,3404707.0,588.0,226017.25,594852.2828804854,5665224.0,2542931.0,751.0,435786.46153846156,723310.8359108791,0,0,0,0,1,0,0,0,0,0,0,0.42424242424242425,404.8510638297872,65535,0,2527507.0,588.0,325224.06666666665,618183.5667905845,1724769.0,9274.0,219222.4347826087,367611.5834496143,8110.0,13.5,0.0,0.0,5539.973195000225,0.0,547.6969696969697,68.14285714285714,0,33,14,18074,954
44.210.57.23,10.10.3.73,443,36754,6,2024-03-19 12:41:18,5023234.0,947.5967076190358,1.9907493857542768,1.9907493857542768,0.0,10,0,4760,0,1514.0,66.0,476.0,565.6688076958106,0.0,0.0,0.0,0.0,1514,66,476.0,565.6688076958106,319981.2,200,0,0,7,558137.1111111111,2933279.0,3.0,876660.6027290208,5023234.0,2933279.0,3.0,558137.1111111111,876660.6027290208,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,476.0,62643,0,692794.0,3.0,385066.6666666667,288068.88500302995,2538551.0,343783.0,1022118.25,887398.6892968051,4060.0,6.0,0.0,0.0,2496.402966169436,0.0,476.0,0.0,0,10,0,4760,0
